,comment,num_likes
1788,우리보다 더 잘 사는 일본 난민 인정률 보고도 그러냐 그리고 자국민들 중 노인분들 아이들 빈곤계층 많은 건 좀 당당히 좀 말해봐라 이런 게 자국민 역차별이다 뭐 난민 타령하고 자빠졌냐 유럽 학습효과 보고도 그러냐 오죽하면 이슬람계 국가도 난민 안 받는다고 그럴까 공부 좀 해라 기자야 감성 파이로 기사 쓰지 말고 국민 수준이 기자보단 낫겠다 자국민 우선이다 ,4
1789,무슬림 난민에 대한 막연한 공포라 진정 막연한 공포라 생각하는 건가 그들에게 지급하는 예산이 많지 않다고 온건한 무슬림이라고 연구소에서 뭘 보고 연구하는지 모르겠지만 절대 믿지 않고 지급하늣 예산이 많지 않아 네 말처럼 난민 받아들이면 그 금액은 넘쳐나겠지 그 돈은 누가 내는 건데 왜 자기들 나라 지키려고 피 터지게 싸우지도 않고 도망만 치면서 안 도와준다고 다른 나라 욕하는 건데 솔직 아프간은 도와줬지만 자기들이 안 지키려 한 거잖아,4
1790,기자 아프간으로 보내라 밥 먹고 쓸데없는 짓 허네 이 땅에 태어난 것만으로 감사하고 난민은 네가 나라 세워서 키워,4
1791,남의 나라 와서 대책도 없이 7 8명 애 낳고 사는 사람들입니다 우리 세금으로 다 교육해야 하는 거고요 몇 년 후엔 세력화할 겁니다,3
1792,지금 아프간 난민들 때문에 민주당 지지자들도 속이 다들 부글부글 난민들 혜택 때문에 계속 여론도 안 좋아지고 있는 거 모른다면 민주당은 내년 대선에서 100프로 집니다 그냥 난민인데 특별 기여자라고 부르는 거 자체에 심한 반발감과 이해를 못 하고 있고 거기에 많은 특혜와 주거비와 매월 생활비 영주권 등등 오히려 우리 국민들은 국민이라는 이유로 역차별 받고 있다고 생각하는 사람 많아요 진짜 나라를 위해 목숨 바쳐 싸우다 돌아가신 독립유공자들도 아닌데 난민들이 받는 특혜를 보니 아프간 난민들이 더 좋은 혜택과 매월 가구당 200씩은 받겠네요 ,3
1793,세상에 온건한 무슬림은 없다 100프로의 무슬림이 지네 사원을 만들고 그 사원은 하루 5번 기도하라고 사이렌 울려대고 검은 보자기 뒤집어쓴 흉흉한 무리가 떼 지어 모여들어 시각 청각적 공해 일으킨다 대구 보면 모르는가 주택 짓는다고 거짓말 치고 사원 건축 중 주민 반발에도 인권 펄이 해서 공사 강행 중 누구의 땅이고 누가 존중받아야 하는가,3
1794, 팩트에 기반하지도 않은 소설을 장황하게도 써놓으셨네요 난민인정하지 않았다고 모두 추방됐습니까 대한민국에 난민 신청은 장기 체류의 상식이 된지 옛날인데 무슨 이상한 소리를 하고 계시는지 무슬림에 대한 막연한 공포 히잡 쓰고 돌아다니는 여성들 안 보이오 여성들이 히잡을 왜 쓰는지 아시오 1 그것이 억압이라는 것도 모른 채 어려서부터 세뇌되어 2 히잡을 안 쓰면 안 되는 억압을 받기에 3 정작 이슬람은 타 종교 인정하지도 않음 지금 국민 가지고 장난하는 건지 옛날이야 막연한 공포제 지금은 전 세계에서 직접 경험한다 ,3
1795,차라리 그 돈으로 6 25 때 참전해주었던 에티오피아나 도와주세요 그리고 우린 지금 전쟁 중입니다 전쟁 중인 국가에서 난민을 받는다는 게 더 웃기다는 생각 안 드세요 ,3
1796,사선을 넘어온 같은 동족에게도 온정을 베풀어봐라 죽을 각오하고 이 땅에 왔건만 이 정권은 외면 들했다 그래놓고 선진국 운운하는 자체가 이중적이며 가증스러울 뿐이다,3
1797,문재인 이상하네요 온 국민이 난민 반대하는데 입 꾹 다물고 있네요,2
1798,그래서 유럽이 선진국이 아니라서 저렇게 난리냐,2
1799,반대 ,2
1800,왕구야 이딴 기사 싸지르기 전에 네 자식으로 난민 입양하면 진짜 적극 지지해줄게 행동으로 좀 보여줄래 ,2
1801,헌법 1조 2항 모든 권력은 국민에게서 나온다 국가 공뭔들 너희들은 국민의 필요에 의해서 고용된 경비 같은 존재일 뿐인데 왜 집권 남용 난민 들이는 것이야말로 反 국가적 국가 농단 사건 아니냐 국민이 한 번도 다문화 난민 허용한 적 있더냐 국민이 거부하잖냐 그런데 왜 다문화 난민으로 밥 먹고 사는 센터 직원 것들이 설쳐 왜 빨리 다문화 20년에 대해서 국민적 여론 수렴과 일몰점 등 합의 과정을 만들란 말이다 이 신 매국노 좌파 파시즘아 헌법 위에 놀고 있는 매국 다문화 ,2
1802,인정만 안 할 뿐 대한민국 강제추방을 안 하지 않음 에만 난민도 다들 있지 그때 난민 중 마약 했을 때 거기 문화 존중해준다고 감형해줬지 않음 무슨 나라가 솜방망이 처벌을 가지고 난민을 받음 선진국 분단국에 대한민국 내에서도 남녀가 서로 혐오를 하고 종교 때문에 문제가 되고 성범죄에 정치인들조차도 자리 지킨다고 유치한 패권 싸움을 계속하는 중에 군인들 먹거리나 성범죄는 등등등 내 나라 문제도 단합을 못하고 더더 양극 현상만 일어나는 시점에 누굴 인권을 운운함 솔까 전쟁에서 운운해야 할 인권은 아동인권뿐이 없다고 봄 결국 어른들 탓,2
1803,영국의 교도소에 이슬람 범죄자 비율이 30 가 됩니다 현재 영국은 이슬람 국가 화가 되고 있어 사회문제가 되고 있습니다 이슬람의 최종 목적 무함마드의 마지막 계시는 세계의 이슬람화입니다 그것도 폭력과 살인을 용인합니다 이슬람 난민 문제는 선진국 여부를 떠나 후일 나라의 존망과 관련한 문제입니다,2
1804,여긴 선진국 이전에 아직 분단국가다 난민이 한국을 위해 싸우냐,2
1805,자국민도 못 챙기는 나라가 남 돕는 일은 참 잘한다,2
1806,ggggg 아프간 난민을 위한다고 그런 말 할 때 북한을 탈북해서 중국을 떠도는 우리 국민은 어쩔 거냐 그들은 그냥 중국에서 공안에 잡혀서 북송되면 아프간 애들보다 훨씬 더 위험한데 그에 대한 대책은 전혀 없고 너희들도 신경 끄고 살잖니 그런대 웬 아프간 난민이라니 너무 속 보이는 짓 아니냐,2
1807,언론도 정말 국민생각은 1 도 없구나 다들 자식이 있나 궁금하네,1
1808,이슬람 난민 결사반대 정부는 특별 기여자라 부르지도 말라 국민들이 바보가 아니다 자국민이 우선이다 이슬람 난민이 우선이면 데리고 아프가니스탄으로 가라 ,1
1809,극좌 신문 한국일보 기러기들 논설위원 집에 난민 100명씩 강제로 처넣읍시다 그 후에 얘기하자고요 국민들에게 난민으로 유발되는 고통 떠안으라고 말하지 말고 난민들 좋아하는 기러기들이 의식주 다 감당 시키도록요 한국일보 난민 옹호 기에 기 씨들,1
1810,저런 거지들 챙겨주지 말고 어렵고 힘들게 사시는 독립운동가 후손 들이나 챙겨줘라,1
1811,선진국 좋아하네 자살률 1위 출선율 세계 최저의 휴전국가다 이 좁은 땅덩이에서 미국 흉내 내냐 반대 여론 기사 하나 안내는 언론들,1
1812,한국일보 손절,1
1813,이 기자야 일본보다 난민법 먼저 제정했다고 자랑하냐 우리보다 잘 사는 일본도 난민인정 더 까다로워 한국 갈 길 멀어 5만 달러 되어야 된다지 국민도 못 챙기면서 남의 나라 사람 밥 먹일 궁리하냐 이슬람은 안돼 옷차림이 중세 문화 차이 심하고 너무 이질적,1
1814,국적 받고 한국에 뿌리를 내릴까 봐 솔직히 제일 겁난다 돈 벌고 떠나면 제일 좋겠지만 그게 아니잖아 ,1
1815,우리 나란 북쪽 빨갱이들이 죄다 난민이다 알고 씨불여라 기르기야,1
1816,대한민국은 탈북민으로도 충분한 난민을 받고 있어요 ,1
1817,이미 1996년도 YS 시절 선진국병 걸려 무리한 OECD 가입할 때부터 나라가 암 걸렸다 선진국 코스프레 개방화 콤플렉스가 낳은 촌극 영어 공용화 난민법 통과 다문화로 인한 자국민 인종차별 현상 등 나라는 반드시 납세자인 국민이 우선이어야 할 것이고 이 땅의 모든 부와 재화는 오로지 한국민만을 위해서 쓰여야 한다 Korean First 인권 민주화 팔며 한국민의 여론을 무시하는 매국노들은 3대를 엄벌해야 한다 국민은 단 한 번도 이 땅에 다문화를 허락한 적이 없다 FACT 모든 다문화는 꺼져라,1
1818,국민이 난민이 되고 있는데 무슨 선진국 ,1
1819,정치 후진국 경제 중진국 사회 후진국 문화 선진국 뭔 선진국이냐 ,1
1820,무슬림 싫어,1
1821,한국의 낮은 난민인정에 룰은 북한 난민 수용을 제외하고 따진 허수라는 기본적인 사실조차 모르나 보네 사실 확인도 안 하다니 진짜 게으른 기자네 ,1
1822,이 기자 뭐냐 당장의 인도주의가 아니라 우리의 미래를 먼저 걱정해야지 살해 위협에 처한 사람을 구하는 건 당연한 일이겠지만 난민을 받아들였던 유럽에 지금 현재 모습을 보면 쉽사리 얘기할 문제는 아니다 ,1
1823,유럽이 이슬람문화와 문제로 망가진 거 못 봤니,1
1824,정신 나간 소리하고 있네,1
1825,난 현 정부 집계를 못 믿는다 통계청이 정부의 개 노릇이나 하고,1
1826,이슬람 아닌 난민들 받아 그럼 개소리 말고 미얀마 나 다른 쪽,1
1827,근데 딱딱 이들은 아직 개도국이라잖아 아직 박정희 전두환 시대에 머물러있는 그들 ,1
1828,뭔 말 같지 않은 글을 이렇게 길게 썼나 대한민국 국민이 항상 우선이 돼야 하는 건데 세금 꼬박 내고 방역수칙 잘 지키는 선량한 국민들이 호구되는 세상이 돼버렸다 이제는 살다 살다 난민까지 수입해서 먹여살리라 하네,1
1829,내국인이나 잘 챙겨라,1
1830,일기는 일기장에 처 적어라 지금 불법체류자만 40만이자 불법 마사지 불법 성매매 마약범죄 대포차 무면허 보이스피싱 등 너무 급증했다,0
1831,이러니 기리기 소리를 듣지 자살률과 노인 빈곤율 세계 1위 국가에서 무슨 선진국 타령이며 무슨 여유가 있어서 난민을 받겠니 너희 집에 난민 몇 명 거둬서 평생 케어해주길 바란다 ,0
1832,난민법 폐지 이슬람 아웃,0
1833,자기네들끼리 손뼉 치고 난리 났다 혼자 기특하지 그냥,0
1834,우리나라가 북한 난민만 1년에 천몇백 명 식 수용하고 있는데 다들이 돈이 지 돈은 줄 아는구먼 다 국민 세금이고 우리가 갚아야 한다 돈 쓰는 놈 따로 갚는 놈 따로 완전 이것이 국민을 개 돼지로 보는 거지,0
1835,올해 안에 백 신 부스터 샷까지 맞아야 선진국이지 작작해라,0
1836,글로벌화되니 우리도 서양처럼 피씨 화가 되어가네,0
1837,정착은 아직 시기 상조입니다 좀 더 심사숙고해서 결정하자,0
1838,무슬림 찬성하는 인권단체 유럽 실사 3 5년 하고 와서 다시 얘기해봐라,0
1839,뒷북치고 있네 정부는 처음부터 밝혔다 우리가 해야 할 일이라고 너희들이 키운 가짜 보수 국민들이 싫다는 거지,0
1840,결사반대 나라꼴이 이런데 무슨 ,0
1841,국민은 선진국 현 집권세력들은 무능 후진국 정치인들,0
1842,미친 거 아닌가 무슬림들 어떤 놈 들 인지 모르냐 ,0
1843,1 난민법 자체가 국민적 여론 수렴 과정도 일절 없었다 惡 법 2 난민제도 악용하는 불법체류자 급증 중임 그럼에도 방치하는 게 국가기관이 할 짓이냐 3 UN 난민조약에서 경제적 이주민은 난민 자격 취득할 수 없다고 명시되어 있으나 온정주의 차원에서 난민 자격 난발中 4 이미 난민 신청으로 들어와 각종 범죄 저지름 광주에서 흑인이 PC방 아르바이트생 살해함 5 다문화 20년사 단 한 번도 국민적 합의나 공감대 공론 과정 없었다 일방적으로 국가기관과 다문화 수혜자만을 위한 축제였고 너희들만의 의견을 국민의 여론이라고 사기 침,1
1844,이와 구씨 무슬림에 대한 상상 속 공포라는데 그 말 책임지셔야 합니다 ,0
1845,아나 이 새 1끼는 자꾸만 리버럴식 접근해서 댓글로 개같이 처맞았으면서 또 지 1롤이네 그래서 받아서 네 전립선만 따끈해지니 좆냐 그렇게 서구 리버럴 신으로 접근하려면 받아서 전경련이나 신도시 리버럴 엘리트 지역에다가 임대 아파트 내주고 수용해달라고 너희 리버럴 정당에다가 호소하시라니깐 왜 자꾸만 받기 싫어하는 지역에다가 받으라고 지 1라임,0
1846,난민 찬성하는 사람들이 책임질 것도 아니잖아 말만 씨불이고 똥은 우리가 다 치우라고 ,0
1847,테러로 오죽 피해를 봤으면 이번에 절대 난민 안 받는다고 못 박은 나라가 있겠냐고 제발 정신 차려라 불쌍한 시민들만 죽어가게 하지 말고 피해는 늘 선량한 시민들만 입는다,0
1848,기자야 너희 집안에 들여보내면 나도 찬성한다,0
1849,선진국이면 앞선 나라가 어째서 망했는지 실패했는지 그걸 거울삼아서 피해 가야지 가시밭길인 걸 알면서 거길 왜 가 남들 눈치 때문에 시선 때문에 웃기셔,0
1850,모든 무슬림이 테러리스트는 아니지만 생각대로 안되면 불 온 세력이 되는 유럽의 예가 있기 때문ᆢ,0
1851,난민 같은 고리하고 자빠졌네 ,0
1852,모든 무슬림이 테러리스트인 건 아니지만 ᆢ왜인지 ᆢ테러리스트는 무슬림이더라,0
1853,남한테 강요하지 마,0
1854,선진국이다 땅덩어리 더럽게 좁아서 집 없는 국민 천지 삐까리인 선진국 뭐 어쩌라고,0
